"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
80,14 Feb 2020 13:39:56.653,14 Feb 2020 13:50:40.279,643.625
81,14 Feb 2020 15:17:32.229,14 Feb 2020 15:26:52.670,560.441
82,14 Feb 2020 16:55:52.794,14 Feb 2020 17:03:49.287,476.492
83,14 Feb 2020 18:32:54.625,14 Feb 2020 18:42:07.390,552.765
84,14 Feb 2020 20:09:07.365,14 Feb 2020 20:19:48.340,640.975
85,14 Feb 2020 21:46:08.365,14 Feb 2020 21:54:50.277,521.912
86,15 Feb 2020 11:13:47.372,15 Feb 2020 11:19:26.966,339.594
87,15 Feb 2020 12:47:01.978,15 Feb 2020 12:57:38.628,636.650
88,15 Feb 2020 14:23:58.818,15 Feb 2020 14:33:55.359,596.541
89,15 Feb 2020 16:02:21.302,15 Feb 2020 16:10:29.043,487.741
90,15 Feb 2020 17:39:51.880,15 Feb 2020 17:48:28.838,516.958
91,15 Feb 2020 19:16:10.092,15 Feb 2020 19:26:36.321,626.229
92,15 Feb 2020 20:52:42.675,15 Feb 2020 21:02:39.647,596.972
93,16 Feb 2020 11:54:24.324,16 Feb 2020 12:04:28.113,603.789
94,16 Feb 2020 13:30:33.020,16 Feb 2020 13:40:58.531,625.511
95,16 Feb 2020 15:08:42.719,16 Feb 2020 15:17:17.349,514.630
96,16 Feb 2020 16:46:40.752,16 Feb 2020 16:54:50.067,489.315
97,16 Feb 2020 18:23:12.981,16 Feb 2020 18:33:11.429,598.448
98,16 Feb 2020 19:59:30.720,16 Feb 2020 20:10:03.724,633.004
99,16 Feb 2020 21:37:53.287,16 Feb 2020 21:43:04.326,311.039
100,17 Feb 2020 11:02:09.179,17 Feb 2020 11:11:02.692,533.513
101,17 Feb 2020 12:37:17.833,17 Feb 2020 12:47:59.735,641.902
102,17 Feb 2020 14:15:01.865,17 Feb 2020 14:24:12.229,550.364
103,17 Feb 2020 15:53:19.111,17 Feb 2020 16:01:15.943,476.832
104,17 Feb 2020 17:30:13.571,17 Feb 2020 17:39:36.569,562.998
105,17 Feb 2020 19:06:26.050,17 Feb 2020 19:17:08.359,642.308
106,17 Feb 2020 20:43:37.955,17 Feb 2020 20:51:50.405,492.450
107,18 Feb 2020 10:10:30.548,18 Feb 2020 10:17:07.768,397.220
108,18 Feb 2020 11:44:15.851,18 Feb 2020 11:54:56.402,640.551
109,18 Feb 2020 13:21:23.629,18 Feb 2020 13:31:10.958,587.329
110,18 Feb 2020 14:59:46.768,18 Feb 2020 15:07:49.869,483.101

