"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
137,4 Jan 2020 11:19:02.171,4 Jan 2020 11:28:20.159,557.988
138,4 Jan 2020 12:55:10.753,4 Jan 2020 13:05:52.694,641.941
139,4 Jan 2020 14:32:32.337,4 Jan 2020 14:40:20.718,468.382
140,5 Jan 2020 03:58:13.281,5 Jan 2020 04:06:00.080,466.799
141,5 Jan 2020 05:32:40.038,5 Jan 2020 05:43:22.369,642.331
142,5 Jan 2020 07:10:11.975,5 Jan 2020 07:19:30.904,558.929
143,5 Jan 2020 08:48:48.264,5 Jan 2020 08:56:14.247,445.983
144,5 Jan 2020 10:26:02.217,5 Jan 2020 10:34:36.924,514.708
145,5 Jan 2020 12:02:11.167,5 Jan 2020 12:12:43.530,632.363
146,5 Jan 2020 13:38:53.215,5 Jan 2020 13:48:23.455,570.240
147,6 Jan 2020 03:07:21.630,6 Jan 2020 03:11:22.810,241.181
148,6 Jan 2020 04:39:46.665,6 Jan 2020 04:50:16.341,629.675
149,6 Jan 2020 06:16:34.804,6 Jan 2020 06:26:33.167,598.363
150,6 Jan 2020 07:55:07.421,6 Jan 2020 08:02:55.070,467.649
151,6 Jan 2020 09:32:55.086,6 Jan 2020 09:40:50.601,475.515
152,6 Jan 2020 11:09:13.293,6 Jan 2020 11:19:19.630,606.337
153,6 Jan 2020 12:45:33.712,6 Jan 2020 12:55:55.346,621.633
154,6 Jan 2020 14:25:35.221,6 Jan 2020 14:27:05.102,89.881

