"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
80,27 Dec 2019 14:19:21.974,27 Dec 2019 14:28:09.613,527.639
81,27 Dec 2019 15:55:35.180,27 Dec 2019 16:06:11.278,636.097
82,27 Dec 2019 17:32:26.258,27 Dec 2019 17:41:42.304,556.046
83,28 Dec 2019 07:01:04.786,28 Dec 2019 07:05:43.816,279.030
84,28 Dec 2019 08:33:52.888,28 Dec 2019 08:44:23.618,630.730
85,28 Dec 2019 10:10:48.012,28 Dec 2019 10:20:43.416,595.403
86,28 Dec 2019 11:49:20.707,28 Dec 2019 11:57:12.969,472.262
87,28 Dec 2019 13:27:04.568,28 Dec 2019 13:35:14.643,490.075
88,28 Dec 2019 15:03:25.394,28 Dec 2019 15:13:39.738,614.345
89,28 Dec 2019 16:39:53.265,28 Dec 2019 16:50:06.874,613.609
90,29 Dec 2019 07:42:04.112,29 Dec 2019 07:51:57.717,593.604
91,29 Dec 2019 09:18:09.327,29 Dec 2019 09:28:33.600,624.273
92,29 Dec 2019 10:56:25.980,29 Dec 2019 11:04:50.284,504.304
93,29 Dec 2019 12:34:38.282,29 Dec 2019 12:42:21.325,463.043
94,29 Dec 2019 14:11:15.488,29 Dec 2019 14:20:56.605,581.118
95,29 Dec 2019 15:47:31.288,29 Dec 2019 15:58:09.756,638.468
96,29 Dec 2019 17:25:28.809,29 Dec 2019 17:31:52.109,383.300
97,30 Dec 2019 06:50:38.594,30 Dec 2019 06:59:16.141,517.547
98,30 Dec 2019 08:25:41.790,30 Dec 2019 08:36:21.550,639.760
99,30 Dec 2019 10:03:30.246,30 Dec 2019 10:12:33.924,543.678
100,30 Dec 2019 11:42:01.066,30 Dec 2019 11:49:34.474,453.409
101,30 Dec 2019 13:19:03.135,30 Dec 2019 13:28:04.735,541.600
102,30 Dec 2019 14:55:15.458,30 Dec 2019 15:05:55.219,639.761
103,30 Dec 2019 16:32:18.478,30 Dec 2019 16:41:02.651,524.173
104,31 Dec 2019 05:59:52.296,31 Dec 2019 06:06:02.326,370.030
105,31 Dec 2019 07:33:27.729,31 Dec 2019 07:44:04.825,637.096
106,31 Dec 2019 09:10:38.220,31 Dec 2019 09:20:21.050,582.831
107,31 Dec 2019 10:49:13.090,31 Dec 2019 10:56:57.028,463.938
108,31 Dec 2019 12:26:45.726,31 Dec 2019 12:35:07.928,502.202
109,31 Dec 2019 14:03:02.718,31 Dec 2019 14:13:25.912,623.194
110,31 Dec 2019 15:39:37.140,31 Dec 2019 15:49:34.355,597.215
111,1 Jan 2020 06:41:29.879,1 Jan 2020 06:51:40.281,610.402
112,1 Jan 2020 08:17:53.669,1 Jan 2020 08:28:09.064,615.395
113,1 Jan 2020 09:56:17.411,1 Jan 2020 10:04:29.032,491.622
114,1 Jan 2020 11:34:20.393,1 Jan 2020 11:42:10.958,470.566
115,1 Jan 2020 13:10:50.659,1 Jan 2020 13:20:44.114,593.455
116,1 Jan 2020 14:47:09.503,1 Jan 2020 14:57:41.859,632.356
117,1 Jan 2020 16:25:41.124,1 Jan 2020 16:30:39.471,298.347
