"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
80,27 Dec 2019 16:45:23.629,27 Dec 2019 16:55:53.101,629.472
81,27 Dec 2019 18:24:02.709,27 Dec 2019 18:28:36.262,273.552
82,28 Dec 2019 07:47:40.166,28 Dec 2019 07:56:53.279,553.113
83,28 Dec 2019 09:23:08.080,28 Dec 2019 09:33:41.834,633.754
84,28 Dec 2019 11:01:06.798,28 Dec 2019 11:09:52.172,525.374
85,28 Dec 2019 12:39:29.024,28 Dec 2019 12:47:01.850,452.826
86,28 Dec 2019 14:16:17.200,28 Dec 2019 14:25:33.413,556.213
87,28 Dec 2019 15:52:27.200,28 Dec 2019 16:03:07.214,640.014
88,28 Dec 2019 17:29:45.193,28 Dec 2019 17:37:41.800,476.607
89,29 Dec 2019 06:55:57.837,29 Dec 2019 07:03:16.210,438.373
90,29 Dec 2019 08:30:09.670,29 Dec 2019 08:40:48.721,639.050
91,29 Dec 2019 10:07:33.308,29 Dec 2019 10:16:59.711,566.403
92,29 Dec 2019 11:46:05.864,29 Dec 2019 11:53:41.330,455.466
93,29 Dec 2019 13:23:23.537,29 Dec 2019 13:31:58.479,514.942
94,29 Dec 2019 14:59:34.926,29 Dec 2019 15:10:04.600,629.674
95,29 Dec 2019 16:36:15.746,29 Dec 2019 16:45:48.710,572.964
96,30 Dec 2019 06:05:41.862,30 Dec 2019 06:08:19.183,157.321
97,30 Dec 2019 07:37:26.723,30 Dec 2019 07:47:48.567,621.844
98,30 Dec 2019 09:14:05.969,30 Dec 2019 09:24:08.903,602.934
99,30 Dec 2019 10:52:32.822,30 Dec 2019 11:00:30.762,477.940
100,30 Dec 2019 12:30:22.510,30 Dec 2019 12:38:21.096,478.586
101,30 Dec 2019 14:06:44.042,30 Dec 2019 14:16:47.744,603.702
102,30 Dec 2019 15:43:04.602,30 Dec 2019 15:53:26.096,621.494
103,30 Dec 2019 17:22:39.112,30 Dec 2019 17:25:05.244,146.132
104,31 Dec 2019 06:45:03.112,31 Dec 2019 06:54:36.944,573.831
105,31 Dec 2019 08:20:48.152,31 Dec 2019 08:31:17.187,629.035
106,31 Dec 2019 09:58:54.591,31 Dec 2019 10:07:28.563,513.972
107,31 Dec 2019 11:37:11.142,31 Dec 2019 11:44:46.727,455.585
108,31 Dec 2019 13:13:52.115,31 Dec 2019 13:23:19.245,567.131
109,31 Dec 2019 14:50:02.999,31 Dec 2019 15:00:42.050,639.051
110,31 Dec 2019 16:27:36.390,31 Dec 2019 16:34:52.121,435.731
111,1 Jan 2020 05:53:06.909,1 Jan 2020 06:01:05.136,478.227
112,1 Jan 2020 07:27:42.519,1 Jan 2020 07:38:22.099,639.580
113,1 Jan 2020 09:05:16.646,1 Jan 2020 09:14:31.788,555.142
114,1 Jan 2020 10:43:47.767,1 Jan 2020 10:51:20.130,452.363
115,1 Jan 2020 12:20:56.558,1 Jan 2020 12:29:42.435,525.877
116,1 Jan 2020 13:57:06.486,1 Jan 2020 14:07:40.429,633.943
117,1 Jan 2020 15:33:55.207,1 Jan 2020 15:43:07.046,551.839
118,2 Jan 2020 05:02:06.796,2 Jan 2020 05:06:43.821,277.024
119,2 Jan 2020 06:34:51.614,2 Jan 2020 06:45:20.860,629.246
120,2 Jan 2020 08:11:43.755,2 Jan 2020 08:21:37.436,593.682
121,2 Jan 2020 09:50:13.570,2 Jan 2020 09:58:03.496,469.926
122,2 Jan 2020 11:27:54.463,2 Jan 2020 11:36:01.754,487.291
123,2 Jan 2020 13:04:12.077,2 Jan 2020 13:14:23.844,611.767
124,2 Jan 2020 14:40:36.777,2 Jan 2020 14:50:48.141,611.364
125,3 Jan 2020 05:42:18.817,3 Jan 2020 05:52:09.569,590.752
126,3 Jan 2020 07:18:19.590,3 Jan 2020 07:28:42.855,623.265
127,3 Jan 2020 08:56:32.713,3 Jan 2020 09:04:55.907,503.195
128,3 Jan 2020 10:34:42.740,3 Jan 2020 10:42:22.591,459.852
129,3 Jan 2020 12:11:17.291,3 Jan 2020 12:20:54.817,577.525
130,3 Jan 2020 13:47:29.693,3 Jan 2020 13:58:06.136,636.443
131,3 Jan 2020 15:25:22.066,3 Jan 2020 15:31:48.438,386.372
132,4 Jan 2020 04:50:10.544,4 Jan 2020 04:58:41.206,510.662
133,4 Jan 2020 06:25:06.975,4 Jan 2020 06:35:45.566,638.591
134,4 Jan 2020 08:02:50.679,4 Jan 2020 08:11:54.601,543.922
135,4 Jan 2020 09:41:19.189,4 Jan 2020 09:48:50.121,450.932
136,4 Jan 2020 11:18:19.595,4 Jan 2020 11:27:16.436,536.841
137,4 Jan 2020 12:54:28.730,4 Jan 2020 13:05:05.632,636.902
138,4 Jan 2020 14:31:26.621,4 Jan 2020 14:40:13.793,527.172
139,5 Jan 2020 03:58:45.348,5 Jan 2020 04:04:36.533,351.185
140,5 Jan 2020 05:32:08.421,5 Jan 2020 05:42:42.921,634.500
141,5 Jan 2020 07:09:12.534,5 Jan 2020 07:18:56.519,583.985
142,5 Jan 2020 08:47:44.120,5 Jan 2020 08:55:27.385,463.265
143,5 Jan 2020 10:25:16.160,5 Jan 2020 10:33:32.860,496.700
144,5 Jan 2020 12:01:30.617,5 Jan 2020 12:11:49.453,618.836
145,5 Jan 2020 13:38:00.210,5 Jan 2020 13:47:59.199,598.988
146,6 Jan 2020 04:39:26.967,6 Jan 2020 04:49:31.432,604.465
147,6 Jan 2020 06:15:42.271,6 Jan 2020 06:25:58.877,616.606
148,6 Jan 2020 07:54:01.029,6 Jan 2020 08:02:14.221,493.192
149,6 Jan 2020 09:32:03.863,6 Jan 2020 09:39:49.305,465.442
150,6 Jan 2020 11:08:32.776,6 Jan 2020 11:18:20.062,587.287
151,6 Jan 2020 12:44:47.305,6 Jan 2020 12:55:19.471,632.166
152,6 Jan 2020 14:23:04.100,6 Jan 2020 14:28:28.872,324.772

