"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
80,27 Dec 2019 15:53:00.601,27 Dec 2019 16:03:43.584,642.983
81,27 Dec 2019 17:30:01.094,27 Dec 2019 17:38:54.646,533.551
82,28 Dec 2019 06:58:32.193,28 Dec 2019 07:03:43.963,311.770
83,28 Dec 2019 08:31:35.295,28 Dec 2019 08:42:09.626,634.330
84,28 Dec 2019 10:08:29.485,28 Dec 2019 10:18:30.962,601.478
85,28 Dec 2019 11:46:51.896,28 Dec 2019 11:55:06.972,495.076
86,28 Dec 2019 13:24:26.908,28 Dec 2019 13:33:06.893,519.985
87,28 Dec 2019 15:00:49.489,28 Dec 2019 15:11:17.105,627.616
88,28 Dec 2019 16:37:23.926,28 Dec 2019 16:47:26.451,602.525
89,29 Dec 2019 07:39:45.259,29 Dec 2019 07:49:44.742,599.483
90,29 Dec 2019 09:15:52.030,29 Dec 2019 09:26:20.117,628.087
91,29 Dec 2019 10:54:01.168,29 Dec 2019 11:02:42.281,521.113
92,29 Dec 2019 12:32:01.913,29 Dec 2019 12:40:16.134,494.221
93,29 Dec 2019 14:08:38.563,29 Dec 2019 14:18:38.940,600.378
94,29 Dec 2019 15:44:59.334,29 Dec 2019 15:55:35.167,635.833
95,29 Dec 2019 17:23:19.606,29 Dec 2019 17:28:44.913,325.306
96,30 Dec 2019 06:48:17.313,30 Dec 2019 06:57:05.435,528.122
97,30 Dec 2019 08:23:24.935,30 Dec 2019 08:34:07.566,642.631
98,30 Dec 2019 10:01:08.826,30 Dec 2019 10:10:23.888,555.062
99,30 Dec 2019 11:39:27.317,30 Dec 2019 11:47:30.123,482.806
100,30 Dec 2019 13:16:25.567,30 Dec 2019 13:25:51.812,566.245
101,30 Dec 2019 14:52:41.644,30 Dec 2019 15:03:25.939,644.294
102,30 Dec 2019 16:29:55.793,30 Dec 2019 16:38:11.906,496.113
103,31 Dec 2019 05:57:25.242,31 Dec 2019 06:03:57.373,392.132
104,31 Dec 2019 07:31:10.626,31 Dec 2019 07:41:50.902,640.276
105,31 Dec 2019 09:08:19.285,31 Dec 2019 09:18:09.322,590.037
106,31 Dec 2019 10:46:43.068,31 Dec 2019 10:54:51.856,488.788
107,31 Dec 2019 12:24:08.105,31 Dec 2019 12:32:59.192,531.087
