"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
80,12 Dec 2019 16:02:18.134,12 Dec 2019 16:12:39.625,621.491
81,12 Dec 2019 17:40:38.721,12 Dec 2019 17:48:58.930,500.209
82,12 Dec 2019 19:18:47.300,12 Dec 2019 19:26:36.281,468.981
83,12 Dec 2019 20:55:22.057,12 Dec 2019 21:05:11.525,589.468
84,12 Dec 2019 22:31:40.051,12 Dec 2019 22:42:18.265,638.214
85,13 Dec 2019 00:09:52.164,13 Dec 2019 00:15:42.514,350.350
86,13 Dec 2019 13:34:42.938,13 Dec 2019 13:43:37.732,534.795
87,13 Dec 2019 15:09:58.422,13 Dec 2019 15:20:37.617,639.195
88,13 Dec 2019 16:47:52.831,13 Dec 2019 16:56:51.163,538.333
89,13 Dec 2019 18:26:21.779,13 Dec 2019 18:33:57.767,455.988
90,13 Dec 2019 20:03:19.838,13 Dec 2019 20:12:30.709,550.872
91,13 Dec 2019 21:39:33.014,13 Dec 2019 21:50:16.040,643.025
92,13 Dec 2019 23:16:43.474,13 Dec 2019 23:25:12.018,508.543
93,14 Dec 2019 12:43:56.583,14 Dec 2019 12:50:41.625,405.042
94,14 Dec 2019 14:17:51.443,14 Dec 2019 14:28:31.266,639.822
95,14 Dec 2019 15:55:09.675,14 Dec 2019 16:04:47.146,577.471
96,14 Dec 2019 17:33:45.252,14 Dec 2019 17:41:28.001,462.749
97,14 Dec 2019 19:11:12.910,14 Dec 2019 19:19:44.064,511.154
98,14 Dec 2019 20:47:29.293,14 Dec 2019 20:57:58.611,629.318
99,14 Dec 2019 22:24:08.314,14 Dec 2019 22:33:57.964,589.649
100,15 Dec 2019 13:25:59.759,15 Dec 2019 13:36:17.632,617.873
101,15 Dec 2019 15:02:33.130,15 Dec 2019 15:12:44.267,611.137
102,15 Dec 2019 16:41:00.244,15 Dec 2019 16:49:07.543,487.299
103,15 Dec 2019 18:18:58.494,15 Dec 2019 18:26:56.142,477.648
104,15 Dec 2019 19:55:26.453,15 Dec 2019 20:05:28.222,601.769
105,15 Dec 2019 21:31:48.101,15 Dec 2019 21:42:18.312,630.211
106,15 Dec 2019 23:10:44.897,15 Dec 2019 23:14:46.803,241.906
107,16 Dec 2019 12:34:27.347,16 Dec 2019 12:43:52.195,564.848
108,16 Dec 2019 14:10:06.134,16 Dec 2019 14:20:40.206,634.072
109,16 Dec 2019 15:48:11.329,16 Dec 2019 15:56:54.627,523.298
110,16 Dec 2019 17:26:33.992,16 Dec 2019 17:34:11.968,457.976
111,16 Dec 2019 19:03:22.261,16 Dec 2019 19:12:47.346,565.085
112,16 Dec 2019 20:39:36.018,16 Dec 2019 20:50:19.263,643.245
113,16 Dec 2019 22:17:03.717,16 Dec 2019 22:24:46.244,462.527
114,17 Dec 2019 11:43:22.837,17 Dec 2019 11:51:05.745,462.908
115,17 Dec 2019 13:17:51.080,17 Dec 2019 13:28:32.687,641.607
116,17 Dec 2019 14:55:23.478,17 Dec 2019 15:04:46.496,563.018

