"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
80,12 Dec 2019 17:38:06.363,12 Dec 2019 17:46:44.266,517.903
81,12 Dec 2019 19:16:03.773,12 Dec 2019 19:24:23.539,499.766
82,12 Dec 2019 20:52:38.352,12 Dec 2019 21:02:45.812,607.460
83,12 Dec 2019 22:29:01.383,12 Dec 2019 22:39:35.645,634.262
84,13 Dec 2019 00:07:40.393,13 Dec 2019 00:12:23.149,282.756
85,13 Dec 2019 13:32:14.702,13 Dec 2019 13:41:18.584,543.882
86,13 Dec 2019 15:07:33.730,13 Dec 2019 15:18:15.812,642.081
87,13 Dec 2019 16:45:22.912,13 Dec 2019 16:54:33.469,550.557
88,13 Dec 2019 18:23:39.558,13 Dec 2019 18:31:45.146,485.588
89,13 Dec 2019 20:00:34.404,13 Dec 2019 20:10:08.678,574.273
90,13 Dec 2019 21:36:51.404,13 Dec 2019 21:47:37.657,646.252
91,13 Dec 2019 23:14:13.714,13 Dec 2019 23:22:11.509,477.795
92,14 Dec 2019 12:41:22.783,14 Dec 2019 12:48:25.916,423.133
93,14 Dec 2019 14:15:25.600,14 Dec 2019 14:26:08.332,642.732
94,14 Dec 2019 15:52:41.307,14 Dec 2019 16:02:26.647,585.340
95,14 Dec 2019 17:31:05.440,14 Dec 2019 17:39:13.785,488.345
96,14 Dec 2019 19:08:26.214,14 Dec 2019 19:17:25.189,538.974
97,14 Dec 2019 20:44:45.140,14 Dec 2019 20:55:24.175,639.034
98,14 Dec 2019 22:21:31.746,14 Dec 2019 22:31:05.075,573.329
99,15 Dec 2019 11:52:11.803,15 Dec 2019 11:53:58.458,106.655
100,15 Dec 2019 13:23:32.058,15 Dec 2019 13:33:54.130,622.073
101,15 Dec 2019 15:00:05.348,15 Dec 2019 15:10:21.373,616.024
102,15 Dec 2019 16:38:23.297,15 Dec 2019 16:46:50.562,507.265
103,15 Dec 2019 18:16:11.315,15 Dec 2019 18:24:39.427,508.112
104,15 Dec 2019 19:52:40.023,15 Dec 2019 20:02:57.586,617.564
105,15 Dec 2019 21:29:07.211,15 Dec 2019 21:39:30.572,623.361
106,15 Dec 2019 23:09:03.840,15 Dec 2019 23:10:49.531,105.690
107,16 Dec 2019 12:31:56.930,16 Dec 2019 12:41:28.941,572.010
108,16 Dec 2019 14:07:38.078,16 Dec 2019 14:18:15.366,637.288
109,16 Dec 2019 15:45:36.922,16 Dec 2019 15:54:34.449,537.527
110,16 Dec 2019 17:23:47.479,16 Dec 2019 17:31:55.868,488.390
111,16 Dec 2019 19:00:33.808,16 Dec 2019 19:10:20.335,586.527
112,16 Dec 2019 20:36:51.799,16 Dec 2019 20:47:35.759,643.960
113,16 Dec 2019 22:14:34.280,16 Dec 2019 22:21:37.906,423.626
114,17 Dec 2019 11:40:48.049,17 Dec 2019 11:48:44.390,476.341
115,17 Dec 2019 13:15:21.993,17 Dec 2019 13:26:06.363,644.370
116,17 Dec 2019 14:52:50.813,17 Dec 2019 15:02:23.234,572.421

