Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
247,UVAGS,VCC-C,44430,2020-03-30 18:31:59.338,2020-03-30 18:41:21.999,562.661,16.146
248,WFF,VCC-C,44430,2020-03-30 18:32:08.930,2020-03-30 18:41:57.636,588.706,21.992
249,VTGS,VCC-A,44428,2020-03-30 19:14:00.911,2020-03-30 19:24:21.641,620.73,38.085
250,UVAGS,VCC-A,44428,2020-03-30 19:14:24.200,2020-03-30 19:24:51.074,626.874,42.207
251,ODUGS,VCC-A,44428,2020-03-30 19:14:27.156,2020-03-30 19:25:03.319,636.163,65.024
252,WFF,VCC-A,44428,2020-03-30 19:14:46.193,2020-03-30 19:25:20.134,633.941,61.167
253,VTGS,VCC-B,44431,2020-03-30 19:15:56.993,2020-03-30 19:26:19.433,622.44,40.113
254,UVAGS,VCC-B,44431,2020-03-30 19:16:20.461,2020-03-30 19:26:48.775,628.314,44.462
255,ODUGS,VCC-B,44431,2020-03-30 19:16:24.002,2020-03-30 19:27:00.774,636.772,68.742
256,WFF,VCC-B,44431,2020-03-30 19:16:42.968,2020-03-30 19:27:17.619,634.651,64.591
257,VTGS,VCC-C,44430,2020-03-30 20:07:01.401,2020-03-30 20:17:27.956,626.555,45.365
258,UVAGS,VCC-C,44430,2020-03-30 20:07:28.134,2020-03-30 20:17:56.372,628.238,43.188
259,ODUGS,VCC-C,44430,2020-03-30 20:07:47.384,2020-03-30 20:18:03.048,615.664,29.932
260,WFF,VCC-C,44430,2020-03-30 20:08:03.391,2020-03-30 20:18:21.344,617.953,32.547
261,VTGS,VCC-A,44428,2020-03-30 20:50:39.982,2020-03-30 21:00:37.320,597.338,21.685
262,UVAGS,VCC-A,44428,2020-03-30 20:51:06.905,2020-03-30 21:01:06.899,599.994,21.597
263,ODUGS,VCC-A,44428,2020-03-30 20:51:36.371,2020-03-30 21:01:11.416,575.045,16.159
264,WFF,VCC-A,44428,2020-03-30 20:51:48.946,2020-03-30 21:01:31.505,582.559,17.76
265,VTGS,VCC-B,44431,2020-03-30 20:52:39.160,2020-03-30 21:02:34.226,595.066,21.046
266,UVAGS,VCC-B,44431,2020-03-30 20:53:06.045,2020-03-30 21:03:03.894,597.849,20.999
267,ODUGS,VCC-B,44431,2020-03-30 20:53:35.998,2020-03-30 21:03:08.329,572.331,15.735
268,WFF,VCC-B,44431,2020-03-30 20:53:48.365,2020-03-30 21:03:28.524,580.159,17.312
269,VTGS,VCC-C,44430,2020-03-30 21:44:51.998,2020-03-30 21:53:28.521,516.523,10.246
270,UVAGS,VCC-C,44430,2020-03-30 21:45:15.166,2020-03-30 21:54:02.149,526.983,10.828
271,WFF,VCC-A,44428,2020-03-31 00:07:29.003,2020-03-31 00:16:07.509,518.506,10.076
272,WFF,VCC-B,44431,2020-03-31 00:09:26.488,2020-03-31 00:18:07.285,520.797,10.252
273,VTGS,VCC-C,44430,2020-03-31 00:59:42.615,2020-03-31 01:08:51.847,549.232,13.312
274,UVAGS,VCC-C,44430,2020-03-31 00:59:47.445,2020-03-31 01:09:22.644,575.199,16.556
275,WFF,VCC-C,44430,2020-03-31 01:00:18.410,2020-03-31 01:10:04.379,585.969,19.004
276,ODUGS,VCC-C,44430,2020-03-31 01:00:23.937,2020-03-31 01:09:54.543,570.606,15.822
277,VTGS,VCC-A,44428,2020-03-31 01:43:04.396,2020-03-31 01:53:07.633,603.237,23.337
278,UVAGS,VCC-A,44428,2020-03-31 01:43:10.515,2020-03-31 01:53:30.675,620.16,30.012
279,WFF,VCC-A,44428,2020-03-31 01:43:40.955,2020-03-31 01:54:07.844,626.889,36.943
280,ODUGS,VCC-A,44428,2020-03-31 01:43:44.673,2020-03-31 01:54:04.579,619.906,29.92
281,VTGS,VCC-B,44431,2020-03-31 01:45:01.244,2020-03-31 01:55:06.512,605.268,24.082
282,UVAGS,VCC-B,44431,2020-03-31 01:45:07.447,2020-03-31 01:55:29.157,621.71,31.074
283,WFF,VCC-B,44431,2020-03-31 01:45:37.903,2020-03-31 01:56:06.045,628.142,38.445
284,ODUGS,VCC-B,44431,2020-03-31 01:45:41.528,2020-03-31 01:56:03.095,621.567,31.047
285,VTGS,VCC-C,44430,2020-03-31 02:35:42.892,2020-03-31 02:46:16.633,633.741,81.59
286,UVAGS,VCC-C,44430,2020-03-31 02:35:52.508,2020-03-31 02:46:27.277,634.769,71.656
287,WFF,VCC-C,44430,2020-03-31 02:36:25.549,2020-03-31 02:46:53.972,628.423,52.035
288,ODUGS,VCC-C,44430,2020-03-31 02:36:26.028,2020-03-31 02:46:59.960,633.932,66.67
289,VTGS,VCC-A,44428,2020-03-31 03:19:22.083,2020-03-31 03:29:39.447,617.364,33.931
290,UVAGS,VCC-A,44428,2020-03-31 03:19:35.957,2020-03-31 03:29:40.316,604.359,25.358
291,ODUGS,VCC-A,44428,2020-03-31 03:20:11.418,2020-03-31 03:30:09.697,598.279,23.178
292,WFF,VCC-A,44428,2020-03-31 03:20:14.328,2020-03-31 03:29:56.642,582.314,19.366
293,VTGS,VCC-B,44431,2020-03-31 03:21:19.908,2020-03-31 03:31:35.031,615.123,32.286
294,UVAGS,VCC-B,44431,2020-03-31 03:21:34.056,2020-03-31 03:31:35.367,601.311,24.224
295,ODUGS,VCC-B,44431,2020-03-31 03:22:09.678,2020-03-31 03:32:04.520,594.842,22.126
296,WFF,VCC-B,44431,2020-03-31 03:22:12.808,2020-03-31 03:31:51.072,578.264,18.513
297,ODUGS,VCC-C,44430,2020-03-31 17:37:36.706,2020-03-31 17:46:05.923,509.217,10.303
298,WFF,VCC-C,44430,2020-03-31 17:37:57.173,2020-03-31 17:46:22.675,505.502,10.161
299,VTGS,VCC-A,44428,2020-03-31 18:20:44.935,2020-03-31 18:30:18.163,573.228,17.988
300,ODUGS,VCC-A,44428,2020-03-31 18:20:57.506,2020-03-31 18:31:07.104,609.598,28.184
301,UVAGS,VCC-A,44428,2020-03-31 18:21:04.609,2020-03-31 18:30:49.937,585.328,19.969
302,WFF,VCC-A,44428,2020-03-31 18:21:17.412,2020-03-31 18:31:23.650,606.238,27.274
303,VTGS,VCC-B,44431,2020-03-31 18:22:39.070,2020-03-31 18:32:16.396,577.326,18.822
304,ODUGS,VCC-B,44431,2020-03-31 18:22:52.627,2020-03-31 18:33:04.749,612.122,29.573
305,UVAGS,VCC-B,44431,2020-03-31 18:22:59.027,2020-03-31 18:32:47.963,588.936,20.879
306,WFF,VCC-B,44431,2020-03-31 18:23:12.482,2020-03-31 18:33:21.301,608.819,28.576
307,VTGS,VCC-C,44430,2020-03-31 19:11:50.841,2020-03-31 19:22:22.849,632.008,79.048
308,UVAGS,VCC-C,44430,2020-03-31 19:12:16.136,2020-03-31 19:22:51.363,635.227,85.779
309,ODUGS,VCC-C,44430,2020-03-31 19:12:26.673,2020-03-31 19:23:00.684,634.011,62.223
310,WFF,VCC-C,44430,2020-03-31 19:12:44.596,2020-03-31 19:23:17.995,633.399,67.368
311,VTGS,VCC-A,44428,2020-03-31 19:56:28.769,2020-03-31 20:06:53.724,624.955,37.525
312,UVAGS,VCC-A,44428,2020-03-31 19:56:55.721,2020-03-31 20:07:22.305,626.584,36.168
313,ODUGS,VCC-A,44428,2020-03-31 19:57:17.281,2020-03-31 20:07:28.444,611.163,25.756
314,WFF,VCC-A,44428,2020-03-31 19:57:32.657,2020-03-31 20:07:47.086,614.429,28.016
315,VTGS,VCC-B,44431,2020-03-31 19:58:26.730,2020-03-31 20:08:50.261,623.531,36.031
316,UVAGS,VCC-B,44431,2020-03-31 19:58:53.712,2020-03-31 20:09:18.882,625.17,34.813
317,ODUGS,VCC-B,44431,2020-03-31 19:59:15.785,2020-03-31 20:09:24.898,609.113,24.911
318,WFF,VCC-B,44431,2020-03-31 19:59:31.007,2020-03-31 20:09:43.622,612.615,27.106
319,VTGS,VCC-C,44430,2020-03-31 20:49:03.495,2020-03-31 20:58:24.459,560.964,14.88
320,UVAGS,VCC-C,44430,2020-03-31 20:49:29.364,2020-03-31 20:58:55.497,566.133,15.184
321,ODUGS,VCC-C,44430,2020-03-31 20:50:05.251,2020-03-31 20:58:59.067,533.816,11.458
322,WFF,VCC-C,44430,2020-03-31 20:50:14.714,2020-03-31 20:59:20.700,545.986,12.833
323,UVAGS,VCC-A,44428,2020-03-31 21:34:54.962,2020-03-31 21:43:35.877,520.915,10.147
324,UVAGS,VCC-C,44430,2020-04-01 00:04:41.819,2020-04-01 00:13:37.500,535.681,11.585
325,WFF,VCC-C,44430,2020-04-01 00:05:14.626,2020-04-01 00:14:20.944,546.318,12.836
326,ODUGS,VCC-C,44430,2020-04-01 00:05:21.326,2020-04-01 00:14:05.770,524.444,10.619
327,VTGS,VCC-A,44428,2020-04-01 00:49:20.637,2020-04-01 00:58:46.350,565.713,15.086
328,UVAGS,VCC-A,44428,2020-04-01 00:49:25.739,2020-04-01 00:59:15.420,589.681,18.809
329,WFF,VCC-A,44428,2020-04-01 00:49:56.471,2020-04-01 00:59:56.325,599.854,21.834
330,ODUGS,VCC-A,44428,2020-04-01 00:50:01.574,2020-04-01 00:59:48.042,586.468,18.158
331,VTGS,VCC-B,44431,2020-04-01 00:51:17.145,2020-04-01 01:00:45.434,568.289,15.467
332,UVAGS,VCC-B,44431,2020-04-01 00:51:22.293,2020-04-01 01:01:14.138,591.845,19.305
333,WFF,VCC-B,44431,2020-04-01 00:51:52.973,2020-04-01 01:01:54.850,601.877,22.472
334,ODUGS,VCC-B,44431,2020-04-01 00:51:57.992,2020-04-01 01:01:46.886,588.894,18.675
335,VTGS,VCC-C,44430,2020-04-01 01:40:38.814,2020-04-01 01:51:00.620,621.806,37.081
336,UVAGS,VCC-C,44430,2020-04-01 01:40:46.187,2020-04-01 01:51:18.293,632.106,50.718
337,WFF,VCC-C,44430,2020-04-01 01:41:17.207,2020-04-01 01:51:51.309,634.102,67.217
338,ODUGS,VCC-C,44430,2020-04-01 01:41:19.622,2020-04-01 01:51:52.162,632.54,52.309
339,VTGS,VCC-A,44428,2020-04-01 02:25:27.767,2020-04-01 02:36:04.389,636.622,79.036
340,UVAGS,VCC-A,44428,2020-04-01 02:25:38.186,2020-04-01 02:36:12.935,634.749,55.774
341,ODUGS,VCC-A,44428,2020-04-01 02:26:11.968,2020-04-01 02:36:45.080,633.112,51.408
342,WFF,VCC-A,44428,2020-04-01 02:26:12.126,2020-04-01 02:36:37.579,625.453,40.783
343,VTGS,VCC-B,44431,2020-04-01 02:27:24.620,2020-04-01 02:38:00.805,636.185,75.009
344,UVAGS,VCC-B,44431,2020-04-01 02:27:35.219,2020-04-01 02:38:08.895,633.676,52.838
345,ODUGS,VCC-B,44431,2020-04-01 02:28:09.064,2020-04-01 02:38:40.906,631.842,48.643
346,WFF,VCC-B,44431,2020-04-01 02:28:09.367,2020-04-01 02:38:33.077,623.71,38.75
347,VTGS,VCC-C,44430,2020-04-01 03:17:08.572,2020-04-01 03:26:39.815,571.243,18.005
348,UVAGS,VCC-C,44430,2020-04-01 03:17:27.019,2020-04-01 03:26:32.750,545.731,13.739
349,ODUGS,VCC-C,44430,2020-04-01 03:18:05.462,2020-04-01 03:26:58.268,532.806,12.318
350,WFF,VCC-C,44430,2020-04-01 03:18:12.176,2020-04-01 03:26:39.167,506.991,10.23
351,ODUGS,VCC-A,44428,2020-04-01 17:27:50.326,2020-04-01 17:36:55.896,545.57,13.493
352,WFF,VCC-A,44428,2020-04-01 17:28:10.720,2020-04-01 17:37:12.544,541.824,13.264
353,ODUGS,VCC-B,44431,2020-04-01 17:29:43.336,2020-04-01 17:38:54.293,550.957,14.145
354,WFF,VCC-B,44431,2020-04-01 17:30:03.713,2020-04-01 17:39:10.922,547.209,13.895
355,VTGS,VCC-C,44430,2020-04-01 18:16:57.925,2020-04-01 18:27:08.881,610.956,32.527
356,UVAGS,VCC-C,44430,2020-04-01 18:17:20.631,2020-04-01 18:27:38.607,617.976,36.04
357,ODUGS,VCC-C,44430,2020-04-01 18:17:21.803,2020-04-01 18:27:51.639,629.836,54.801
358,WFF,VCC-C,44430,2020-04-01 18:17:41.022,2020-04-01 18:28:08.354,627.332,51.773
359,VTGS,VCC-A,44428,2020-04-01 19:02:30.040,2020-04-01 19:13:06.333,636.293,79.66
360,UVAGS,VCC-A,44428,2020-04-01 19:02:55.928,2020-04-01 19:13:34.738,638.81,73.988
361,ODUGS,VCC-A,44428,2020-04-01 19:03:09.249,2020-04-01 19:13:43.158,633.909,48.31
362,WFF,VCC-A,44428,2020-04-01 19:03:26.665,2020-04-01 19:14:00.746,634.081,52.489
363,VTGS,VCC-B,44431,2020-04-01 19:04:26.685,2020-04-01 19:15:02.746,636.061,75.781
364,UVAGS,VCC-B,44431,2020-04-01 19:04:52.666,2020-04-01 19:15:31.136,638.47,70.439
365,ODUGS,VCC-B,44431,2020-04-01 19:05:06.518,2020-04-01 19:15:39.390,632.872,46.1
366,WFF,VCC-B,44431,2020-04-01 19:05:23.829,2020-04-01 19:15:57.031,633.202,50.1
367,VTGS,VCC-C,44430,2020-04-01 19:53:21.905,2020-04-01 20:03:21.644,599.739,23.547
368,UVAGS,VCC-C,44430,2020-04-01 19:53:48.915,2020-04-01 20:03:50.934,602.019,23.321
369,ODUGS,VCC-C,44430,2020-04-01 19:54:16.960,2020-04-01 20:03:55.626,578.666,17.327
370,WFF,VCC-C,44430,2020-04-01 19:54:30.099,2020-04-01 20:04:15.413,585.314,18.997
371,VTGS,VCC-A,44428,2020-04-01 20:40:01.013,2020-04-01 20:49:12.109,551.096,13.277
372,UVAGS,VCC-A,44428,2020-04-01 20:40:26.241,2020-04-01 20:49:43.901,557.66,13.684
373,ODUGS,VCC-A,44428,2020-04-01 20:41:04.323,2020-04-01 20:49:47.456,523.133,10.343
374,WFF,VCC-A,44428,2020-04-01 20:41:12.500,2020-04-01 20:50:09.695,537.195,11.683
375,VTGS,VCC-B,44431,2020-04-01 20:42:00.026,2020-04-01 20:51:08.348,548.322,12.97
376,UVAGS,VCC-B,44431,2020-04-01 20:42:25.106,2020-04-01 20:51:40.290,555.184,13.395
377,ODUGS,VCC-B,44431,2020-04-01 20:43:03.609,2020-04-01 20:51:43.832,520.223,10.123
378,WFF,VCC-B,44431,2020-04-01 20:43:11.518,2020-04-01 20:52:06.195,534.677,11.455
379,VTGS,VCC-A,44428,2020-04-01 23:55:32.868,2020-04-02 00:04:15.782,522.914,10.543
380,UVAGS,VCC-A,44428,2020-04-01 23:55:37.641,2020-04-02 00:04:50.219,552.578,13.047
381,WFF,VCC-A,44428,2020-04-01 23:56:09.788,2020-04-02 00:05:33.336,563.548,14.606
382,ODUGS,VCC-A,44428,2020-04-01 23:56:16.077,2020-04-02 00:05:19.935,543.858,12.145
383,VTGS,VCC-B,44431,2020-04-01 23:57:29.292,2020-04-02 00:06:14.876,525.584,10.762
384,UVAGS,VCC-B,44431,2020-04-01 23:57:34.059,2020-04-02 00:06:49.005,554.946,13.321
385,WFF,VCC-B,44431,2020-04-01 23:58:06.080,2020-04-02 00:07:32.036,565.956,14.943
386,ODUGS,VCC-B,44431,2020-04-01 23:58:12.304,2020-04-02 00:07:18.958,546.654,12.432
387,VTGS,VCC-C,44430,2020-04-02 00:45:35.812,2020-04-02 00:55:27.917,592.105,20.974
388,UVAGS,VCC-C,44430,2020-04-02 00:45:41.614,2020-04-02 00:55:52.229,610.615,26.761
389,WFF,VCC-C,44430,2020-04-02 00:46:11.975,2020-04-02 00:56:30.241,618.266,32.489
390,ODUGS,VCC-C,44430,2020-04-02 00:46:16.011,2020-04-02 00:56:25.952,609.941,26.499
391,VTGS,VCC-A,44428,2020-04-02 01:31:38.693,2020-04-02 01:42:10.272,631.579,47.134
392,UVAGS,VCC-A,44428,2020-04-02 01:31:46.740,2020-04-02 01:42:25.701,638.961,65.93
393,WFF,VCC-A,44428,2020-04-02 01:32:18.282,2020-04-02 01:42:56.836,638.554,87.368
394,ODUGS,VCC-A,44428,2020-04-02 01:32:20.110,2020-04-02 01:42:59.351,639.241,68.951
395,VTGS,VCC-B,44431,2020-04-02 01:33:34.894,2020-04-02 01:44:07.366,632.472,49.381
396,UVAGS,VCC-B,44431,2020-04-02 01:33:43.068,2020-04-02 01:44:22.376,639.308,69.258
397,WFF,VCC-B,44431,2020-04-02 01:34:14.717,2020-04-02 01:44:53.141,638.424,88.55
398,ODUGS,VCC-B,44431,2020-04-02 01:34:16.432,2020-04-02 01:44:55.965,639.533,72.592
399,VTGS,VCC-C,44430,2020-04-02 02:21:44.865,2020-04-02 02:32:04.230,619.365,39.616
400,UVAGS,VCC-C,44430,2020-04-02 02:21:57.934,2020-04-02 02:32:06.723,608.789,29.122
401,ODUGS,VCC-C,44430,2020-04-02 02:22:32.912,2020-04-02 02:32:36.734,603.822,26.649
402,WFF,VCC-C,44430,2020-04-02 02:22:35.204,2020-04-02 02:32:24.864,589.66,22.108
403,VTGS,VCC-A,44428,2020-04-02 03:08:23.805,2020-04-02 03:17:33.092,549.287,14.192
404,UVAGS,VCC-A,44428,2020-04-02 03:08:44.790,2020-04-02 03:17:22.166,517.376,10.723
405,VTGS,VCC-B,44431,2020-04-02 03:10:22.101,2020-04-02 03:19:25.919,543.818,13.538
406,UVAGS,VCC-B,44431,2020-04-02 03:10:43.644,2020-04-02 03:19:14.196,510.552,10.191
407,VTGS,VCC-C,44430,2020-04-02 17:22:27.854,2020-04-02 17:31:40.181,552.327,15.033
408,ODUGS,VCC-C,44430,2020-04-02 17:22:36.527,2020-04-02 17:32:31.545,595.018,23.497
409,UVAGS,VCC-C,44430,2020-04-02 17:22:46.360,2020-04-02 17:32:12.802,566.442,16.769
410,WFF,VCC-C,44430,2020-04-02 17:22:56.566,2020-04-02 17:32:48.053,591.487,22.843
411,VTGS,VCC-A,44428,2020-04-02 18:08:46.592,2020-04-02 18:19:12.105,625.513,44.249
412,UVAGS,VCC-A,44428,2020-04-02 18:09:10.384,2020-04-02 18:19:41.275,630.891,49.046
413,ODUGS,VCC-A,44428,2020-04-02 18:09:14.996,2020-04-02 18:19:52.834,637.838,76.015
414,WFF,VCC-A,44428,2020-04-02 18:09:33.832,2020-04-02 18:20:09.731,635.899,71.345
415,VTGS,VCC-B,44431,2020-04-02 18:10:41.802,2020-04-02 18:21:08.676,626.874,46.678
416,UVAGS,VCC-B,44431,2020-04-02 18:11:05.756,2020-04-02 18:21:37.767,632.011,51.726
417,ODUGS,VCC-B,44431,2020-04-02 18:11:10.939,2020-04-02 18:21:49.094,638.155,80.073
418,WFF,VCC-B,44431,2020-04-02 18:11:29.701,2020-04-02 18:22:06.023,636.322,75.155
419,VTGS,VCC-C,44430,2020-04-02 18:57:51.327,2020-04-02 19:08:16.921,625.594,43.674
420,UVAGS,VCC-C,44430,2020-04-02 18:58:18.109,2020-04-02 19:08:45.346,627.237,41.674
421,ODUGS,VCC-C,44430,2020-04-02 18:58:37.794,2020-04-02 19:08:51.908,614.114,29.027
422,WFF,VCC-C,44430,2020-04-02 18:58:53.687,2020-04-02 19:09:10.263,616.576,31.565
423,VTGS,VCC-A,44428,2020-04-02 19:45:34.243,2020-04-02 19:55:25.085,590.842,19.944
424,UVAGS,VCC-A,44428,2020-04-02 19:46:01.039,2020-04-02 19:55:54.919,593.88,19.964
425,ODUGS,VCC-A,44428,2020-04-02 19:46:31.897,2020-04-02 19:55:59.209,567.312,14.995
426,WFF,VCC-A,44428,2020-04-02 19:46:43.881,2020-04-02 19:56:19.597,575.716,16.532
427,VTGS,VCC-B,44431,2020-04-02 19:47:32.431,2020-04-02 19:57:20.898,588.467,19.386
428,UVAGS,VCC-B,44431,2020-04-02 19:47:59.168,2020-04-02 19:57:50.831,591.663,19.44
429,ODUGS,VCC-B,44431,2020-04-02 19:48:30.507,2020-04-02 19:57:55.049,564.542,14.617
430,WFF,VCC-B,44431,2020-04-02 19:48:42.272,2020-04-02 19:58:15.545,573.273,16.135
431,VTGS,VCC-C,44430,2020-04-02 20:35:43.258,2020-04-02 20:44:17.271,514.013,10.065
432,UVAGS,VCC-C,44430,2020-04-02 20:36:06.252,2020-04-02 20:44:51.045,524.793,10.658
433,WFF,VCC-A,44428,2020-04-02 23:02:18.100,2020-04-02 23:11:02.740,524.64,10.575
434,WFF,VCC-B,44431,2020-04-02 23:04:14.439,2020-04-02 23:13:01.406,526.967,10.767
435,VTGS,VCC-C,44430,2020-04-02 23:50:30.863,2020-04-02 23:59:41.798,550.935,13.553
436,UVAGS,VCC-C,44430,2020-04-02 23:50:35.718,2020-04-03 00:00:12.306,576.588,16.868
437,WFF,VCC-C,44430,2020-04-02 23:51:06.619,2020-04-03 00:00:53.899,587.28,19.402
438,ODUGS,VCC-C,44430,2020-04-02 23:51:12.090,2020-04-03 00:00:44.325,572.235,16.148
439,VTGS,VCC-A,44428,2020-04-03 00:37:51.588,2020-04-03 00:47:59.952,608.364,25.513
440,UVAGS,VCC-A,44428,2020-04-03 00:37:57.945,2020-04-03 00:48:21.869,623.924,33.143
441,WFF,VCC-A,44428,2020-04-03 00:38:28.452,2020-04-03 00:48:58.216,629.764,41.417
442,ODUGS,VCC-A,44428,2020-04-03 00:38:31.902,2020-04-03 00:48:55.842,623.94,33.252
443,VTGS,VCC-B,44431,2020-04-03 00:39:47.391,2020-04-03 00:49:57.621,610.23,26.365
444,UVAGS,VCC-B,44431,2020-04-03 00:39:53.838,2020-04-03 00:50:19.140,625.302,34.382
445,WFF,VCC-B,44431,2020-04-03 00:40:24.372,2020-04-03 00:50:55.196,630.824,43.203
446,ODUGS,VCC-B,44431,2020-04-03 00:40:27.728,2020-04-03 00:50:53.132,625.404,34.576
447,VTGS,VCC-C,44430,2020-04-03 01:26:30.972,2020-04-03 01:37:04.190,633.218,84.915
448,UVAGS,VCC-C,44430,2020-04-03 01:26:40.720,2020-04-03 01:37:14.471,633.751,68.556
449,WFF,VCC-C,44430,2020-04-03 01:27:13.910,2020-04-03 01:37:40.800,626.89,49.724
450,ODUGS,VCC-C,44430,2020-04-03 01:27:14.278,2020-04-03 01:37:47.052,632.774,63.628
451,VTGS,VCC-A,44428,2020-04-03 02:14:11.973,2020-04-03 02:24:22.060,610.087,29.487
452,UVAGS,VCC-A,44428,2020-04-03 02:14:26.655,2020-04-03 02:24:21.393,594.738,22.26
453,ODUGS,VCC-A,44428,2020-04-03 02:15:02.604,2020-04-03 02:24:50.093,587.489,20.301
454,WFF,VCC-A,44428,2020-04-03 02:15:06.156,2020-04-03 02:24:35.901,569.745,17.014
455,VTGS,VCC-B,44431,2020-04-03 02:16:08.888,2020-04-03 02:26:16.357,607.469,28.113
456,UVAGS,VCC-B,44431,2020-04-03 02:16:23.871,2020-04-03 02:26:15.137,591.266,21.285
457,ODUGS,VCC-B,44431,2020-04-03 02:17:00.003,2020-04-03 02:26:43.589,583.586,19.394
458,WFF,VCC-B,44431,2020-04-03 02:17:03.796,2020-04-03 02:26:28.984,565.188,16.265
459,ODUGS,VCC-C,44430,2020-04-03 16:28:17.877,2020-04-03 16:36:52.600,514.723,10.74
460,WFF,VCC-C,44430,2020-04-03 16:28:38.341,2020-04-03 16:37:09.324,510.983,10.586
461,VTGS,VCC-A,44428,2020-04-03 17:15:22.156,2020-04-03 17:25:06.760,584.604,20.457
462,ODUGS,VCC-A,44428,2020-04-03 17:15:37.455,2020-04-03 17:25:54.087,616.632,32.346
463,UVAGS,VCC-A,44428,2020-04-03 17:15:42.611,2020-04-03 17:25:37.973,595.362,22.666
464,WFF,VCC-A,44428,2020-04-03 17:15:57.236,2020-04-03 17:26:10.651,613.415,31.165
465,VTGS,VCC-B,44431,2020-04-03 17:17:15.711,2020-04-03 17:27:03.889,588.178,21.402
466,ODUGS,VCC-B,44431,2020-04-03 17:17:31.931,2020-04-03 17:27:50.692,618.761,33.985
467,UVAGS,VCC-B,44431,2020-04-03 17:17:36.422,2020-04-03 17:27:34.923,598.501,23.702
468,WFF,VCC-B,44431,2020-04-03 17:17:51.665,2020-04-03 17:28:07.262,615.597,32.69
469,VTGS,VCC-C,44430,2020-04-03 18:02:34.983,2020-04-03 18:13:07.209,632.226,82.32
470,UVAGS,VCC-C,44430,2020-04-03 18:03:00.373,2020-04-03 18:13:35.692,635.319,89.004
471,ODUGS,VCC-C,44430,2020-04-03 18:03:11.345,2020-04-03 18:13:44.861,633.516,59.726
472,WFF,VCC-C,44430,2020-04-03 18:03:29.195,2020-04-03 18:14:02.204,633.009,64.736
473,VTGS,VCC-A,44428,2020-04-03 18:51:16.477,2020-04-03 19:01:37.428,620.951,33.552
474,UVAGS,VCC-A,44428,2020-04-03 18:51:43.516,2020-04-03 19:02:06.111,622.595,32.557
475,ODUGS,VCC-A,44428,2020-04-03 18:52:06.523,2020-04-03 19:02:11.912,605.389,23.487
476,WFF,VCC-A,44428,2020-04-03 18:52:21.457,2020-04-03 19:02:30.780,609.323,25.572
477,VTGS,VCC-B,44431,2020-04-03 18:53:13.693,2020-04-03 19:03:33.055,619.362,32.305
478,UVAGS,VCC-B,44431,2020-04-03 18:53:40.752,2020-04-03 19:04:01.792,621.04,31.419
479,ODUGS,VCC-B,44431,2020-04-03 18:54:04.260,2020-04-03 19:04:07.474,603.214,22.758
480,WFF,VCC-B,44431,2020-04-03 18:54:19.035,2020-04-03 19:04:26.426,607.391,24.79
481,VTGS,VCC-C,44430,2020-04-03 19:39:49.431,2020-04-03 19:49:08.143,558.712,14.583
482,UVAGS,VCC-C,44430,2020-04-03 19:40:15.214,2020-04-03 19:49:39.279,564.065,14.903
483,ODUGS,VCC-C,44430,2020-04-03 19:40:51.459,2020-04-03 19:49:42.808,531.349,11.245
484,WFF,VCC-C,44430,2020-04-03 19:41:00.727,2020-04-03 19:50:04.535,543.808,12.612
485,UVAGS,VCC-C,44430,2020-04-03 22:55:25.419,2020-04-03 23:04:22.481,537.062,11.743
486,WFF,VCC-C,44430,2020-04-03 22:55:58.104,2020-04-03 23:05:05.885,547.781,13.034
487,ODUGS,VCC-C,44430,2020-04-03 22:56:04.766,2020-04-03 23:04:50.953,526.187,10.788
488,VTGS,VCC-A,44428,2020-04-03 23:44:03.746,2020-04-03 23:53:36.176,572.43,16.17
489,UVAGS,VCC-A,44428,2020-04-03 23:44:08.977,2020-04-03 23:54:04.213,595.236,20.229
490,WFF,VCC-A,44428,2020-04-03 23:44:39.576,2020-04-03 23:54:44.550,604.974,23.672
491,ODUGS,VCC-A,44428,2020-04-03 23:44:44.450,2020-04-03 23:54:37.168,592.718,19.639
492,VTGS,VCC-B,44431,2020-04-03 23:45:59.390,2020-04-03 23:55:34.300,574.91,16.591
493,UVAGS,VCC-B,44431,2020-04-03 23:46:04.672,2020-04-03 23:56:01.967,597.295,20.782
494,WFF,VCC-B,44431,2020-04-03 23:46:35.231,2020-04-03 23:56:42.093,606.862,24.395
495,ODUGS,VCC-B,44431,2020-04-03 23:46:40.020,2020-04-03 23:56:35.032,595.012,20.217
496,VTGS,VCC-C,44430,2020-04-04 00:31:21.795,2020-04-04 00:41:44.100,622.305,38.261
497,UVAGS,VCC-C,44430,2020-04-04 00:31:29.258,2020-04-04 00:42:01.452,632.194,52.566
498,WFF,VCC-C,44430,2020-04-04 00:32:00.338,2020-04-04 00:42:34.190,633.852,69.877
499,ODUGS,VCC-C,44430,2020-04-04 00:32:02.670,2020-04-04 00:42:35.282,632.612,54.338
500,VTGS,VCC-A,44428,2020-04-04 01:20:11.731,2020-04-04 01:30:46.348,634.617,68.043
501,UVAGS,VCC-A,44428,2020-04-04 01:20:22.671,2020-04-04 01:30:53.611,630.94,47.934
502,ODUGS,VCC-A,44428,2020-04-04 01:20:56.650,2020-04-04 01:31:25.355,628.705,44.052
503,WFF,VCC-A,44428,2020-04-04 01:20:57.220,2020-04-04 01:31:16.927,619.707,35.358
