Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
25,UVAGS,VCC-C,44430,2020-01-07 07:00:35.890,2020-01-07 07:09:37.888,541.998,11.772
26,WFF,VCC-C,44430,2020-01-07 07:01:23.161,2020-01-07 07:10:04.787,521.626,10.199
27,WFF,VCC-A,44428,2020-01-07 09:31:35.336,2020-01-07 09:40:24.790,529.454,10.729
28,UVAGS,VCC-B,44431,2020-01-07 09:33:35.442,2020-01-07 09:42:19.061,523.619,10.133
29,WFF,VCC-B,44431,2020-01-07 09:34:10.055,2020-01-07 09:43:02.477,532.422,10.982
30,VTGS,VCC-C,44430,2020-01-07 10:15:29.466,2020-01-07 10:24:36.906,547.44,12.658
31,UVAGS,VCC-C,44430,2020-01-07 10:15:34.378,2020-01-07 10:25:08.653,574.275,15.685
32,WFF,VCC-C,44430,2020-01-07 10:16:05.728,2020-01-07 10:25:50.818,585.09,17.854
33,ODUGS,VCC-C,44430,2020-01-07 10:16:11.407,2020-01-07 10:25:40.074,568.667,14.892
34,VTGS,VCC-A,44428,2020-01-07 11:07:15.763,2020-01-07 11:17:28.173,612.41,25.7
35,UVAGS,VCC-A,44428,2020-01-07 11:07:22.173,2020-01-07 11:17:50.090,627.917,33.327
36,WFF,VCC-A,44428,2020-01-07 11:07:52.761,2020-01-07 11:18:26.460,633.699,41.564
37,ODUGS,VCC-A,44428,2020-01-07 11:07:56.196,2020-01-07 11:18:24.079,627.883,33.426
38,VTGS,VCC-B,44431,2020-01-07 11:09:49.745,2020-01-07 11:20:04.509,614.764,26.827
39,UVAGS,VCC-B,44431,2020-01-07 11:09:56.266,2020-01-07 11:20:25.907,629.641,34.967
40,WFF,VCC-B,44431,2020-01-07 11:10:26.887,2020-01-07 11:21:01.888,635.001,43.928
41,ODUGS,VCC-B,44431,2020-01-07 11:10:30.202,2020-01-07 11:20:59.914,629.712,35.178
42,VTGS,VCC-C,44430,2020-01-07 11:51:38.386,2020-01-07 12:02:16.836,638.45,70.46
43,UVAGS,VCC-C,44430,2020-01-07 11:51:47.564,2020-01-07 12:02:28.793,641.229,83.426
44,WFF,VCC-C,44430,2020-01-07 11:52:20.187,2020-01-07 12:02:56.753,636.566,61.553
45,ODUGS,VCC-C,44430,2020-01-07 11:52:21.057,2020-01-07 12:03:01.805,640.748,78.514
46,VTGS,VCC-A,44428,2020-01-07 12:43:42.688,2020-01-07 12:53:56.729,614.041,29.802
47,UVAGS,VCC-A,44428,2020-01-07 12:43:57.333,2020-01-07 12:53:56.126,598.793,22.524
48,ODUGS,VCC-A,44428,2020-01-07 12:44:33.308,2020-01-07 12:54:24.868,591.56,20.55
49,WFF,VCC-A,44428,2020-01-07 12:44:36.803,2020-01-07 12:54:10.731,573.928,17.239
50,VTGS,VCC-B,44431,2020-01-07 12:46:18.091,2020-01-07 12:56:28.577,610.486,27.99
51,UVAGS,VCC-B,44431,2020-01-07 12:46:33.124,2020-01-07 12:56:27.248,594.124,21.235
52,ODUGS,VCC-B,44431,2020-01-07 12:47:09.347,2020-01-07 12:56:55.664,586.317,19.35
53,WFF,VCC-B,44431,2020-01-07 12:47:13.160,2020-01-07 12:56:40.983,567.823,16.244
54,VTGS,VCC-A,44428,2020-01-08 03:45:51.005,2020-01-08 03:55:43.035,592.03,21.21
55,ODUGS,VCC-A,44428,2020-01-08 03:46:06.880,2020-01-08 03:56:30.055,623.175,33.491
56,UVAGS,VCC-A,44428,2020-01-08 03:46:11.652,2020-01-08 03:56:14.164,602.512,23.477
57,WFF,VCC-A,44428,2020-01-08 03:46:26.661,2020-01-08 03:56:46.645,619.984,32.253
58,VTGS,VCC-B,44431,2020-01-08 03:48:21.695,2020-01-08 03:58:18.256,596.561,22.501
59,ODUGS,VCC-B,44431,2020-01-08 03:48:38.758,2020-01-08 03:59:04.602,625.844,35.744
60,UVAGS,VCC-B,44431,2020-01-08 03:48:42.668,2020-01-08 03:58:49.151,606.483,24.894
61,WFF,VCC-B,44431,2020-01-08 03:48:58.476,2020-01-08 03:59:21.205,622.729,34.344
62,VTGS,VCC-C,44430,2020-01-08 04:29:13.579,2020-01-08 04:39:51.355,637.776,70.428
63,UVAGS,VCC-C,44430,2020-01-08 04:29:38.644,2020-01-08 04:40:19.997,641.353,76.992
64,ODUGS,VCC-C,44430,2020-01-08 04:29:47.970,2020-01-08 04:40:29.770,641.8,70.261
65,WFF,VCC-C,44430,2020-01-08 04:30:06.143,2020-01-08 04:40:46.986,640.843,75.631
66,VTGS,VCC-A,44428,2020-01-08 05:21:53.743,2020-01-08 05:32:19.328,625.585,33.281
67,UVAGS,VCC-A,44428,2020-01-08 05:22:20.840,2020-01-08 05:32:48.067,627.227,32.337
68,ODUGS,VCC-A,44428,2020-01-08 05:22:44.062,2020-01-08 05:32:53.884,609.822,23.429
69,WFF,VCC-A,44428,2020-01-08 05:22:58.963,2020-01-08 05:33:12.785,613.822,25.499
70,VTGS,VCC-B,44431,2020-01-08 05:24:29.157,2020-01-08 05:34:52.595,623.438,31.698
71,UVAGS,VCC-B,44431,2020-01-08 05:24:56.268,2020-01-08 05:35:21.398,625.13,30.889
72,ODUGS,VCC-B,44431,2020-01-08 05:25:20.154,2020-01-08 05:35:27.070,606.916,22.493
73,WFF,VCC-B,44431,2020-01-08 05:25:34.842,2020-01-08 05:35:46.081,611.239,24.496
74,VTGS,VCC-C,44430,2020-01-08 06:06:28.684,2020-01-08 06:16:02.644,573.96,16.058
75,UVAGS,VCC-C,44430,2020-01-08 06:06:54.863,2020-01-08 06:16:33.419,578.556,16.316
76,ODUGS,VCC-C,44430,2020-01-08 06:07:29.621,2020-01-08 06:16:37.285,547.664,12.346
77,WFF,VCC-C,44430,2020-01-08 06:07:39.731,2020-01-08 06:16:58.594,558.863,13.759
78,UVAGS,VCC-C,44430,2020-01-08 09:22:29.272,2020-01-08 09:31:27.047,537.775,11.404
79,WFF,VCC-C,44430,2020-01-08 09:23:02.552,2020-01-08 09:32:10.514,547.962,12.565
80,ODUGS,VCC-C,44430,2020-01-08 09:23:09.213,2020-01-08 09:31:54.829,525.616,10.401
81,VTGS,VCC-A,44428,2020-01-08 10:15:00.245,2020-01-08 10:24:39.089,578.844,16.681
82,UVAGS,VCC-A,44428,2020-01-08 10:15:05.603,2020-01-08 10:25:06.808,601.205,20.857
83,WFF,VCC-A,44428,2020-01-08 10:15:36.276,2020-01-08 10:25:46.981,610.705,24.436
84,ODUGS,VCC-A,44428,2020-01-08 10:15:41.050,2020-01-08 10:25:39.859,598.809,20.278
85,VTGS,VCC-B,44431,2020-01-08 10:17:33.453,2020-01-08 10:27:15.413,581.96,17.252
86,UVAGS,VCC-B,44431,2020-01-08 10:17:38.879,2020-01-08 10:27:42.648,603.769,21.612
87,WFF,VCC-B,44431,2020-01-08 10:18:09.503,2020-01-08 10:28:22.540,613.037,25.426
88,ODUGS,VCC-B,44431,2020-01-08 10:18:14.168,2020-01-08 10:28:15.837,601.669,21.067
89,VTGS,VCC-C,44430,2020-01-08 10:58:36.206,2020-01-08 11:09:00.921,624.715,34.709
90,UVAGS,VCC-C,44430,2020-01-08 10:58:43.429,2020-01-08 11:09:19.367,635.938,46.848
91,WFF,VCC-C,44430,2020-01-08 10:59:14.397,2020-01-08 11:09:53.036,638.639,61.35
92,ODUGS,VCC-C,44430,2020-01-08 10:59:16.996,2020-01-08 11:09:53.310,636.314,48.034
93,VTGS,VCC-A,44428,2020-01-08 11:51:15.426,2020-01-08 12:01:53.460,638.034,65.527
94,UVAGS,VCC-A,44428,2020-01-08 11:51:26.510,2020-01-08 12:02:00.389,633.879,46.376
95,ODUGS,VCC-A,44428,2020-01-08 11:52:00.600,2020-01-08 12:02:32.045,631.445,42.623
96,WFF,VCC-A,44428,2020-01-08 11:52:01.265,2020-01-08 12:02:23.379,622.114,34.365
97,VTGS,VCC-B,44431,2020-01-08 11:53:49.222,2020-01-08 12:04:26.101,636.879,60.984
98,UVAGS,VCC-B,44431,2020-01-08 11:54:00.562,2020-01-08 12:04:32.420,631.858,43.323
99,ODUGS,VCC-B,44431,2020-01-08 11:54:34.756,2020-01-08 12:05:03.877,629.121,39.787
100,WFF,VCC-B,44431,2020-01-08 11:54:35.628,2020-01-08 12:04:54.773,619.145,32.25
101,VTGS,VCC-C,44430,2020-01-08 12:35:11.391,2020-01-08 12:44:55.757,584.366,19.907
102,UVAGS,VCC-C,44430,2020-01-08 12:35:28.973,2020-01-08 12:44:50.035,561.062,15.237
103,ODUGS,VCC-C,44430,2020-01-08 12:36:06.886,2020-01-08 12:45:16.283,549.397,13.73
104,WFF,VCC-C,44430,2020-01-08 12:36:12.819,2020-01-08 12:44:58.257,525.438,11.471
105,ODUGS,VCC-A,44428,2020-01-09 02:54:20.534,2020-01-09 03:03:52.923,572.389,16.594
106,VTGS,VCC-A,44428,2020-01-09 02:54:21.272,2020-01-09 03:02:55.089,513.817,10.454
107,UVAGS,VCC-A,44428,2020-01-09 02:54:36.854,2020-01-09 03:03:30.178,533.324,11.851
108,WFF,VCC-A,44428,2020-01-09 02:54:40.862,2020-01-09 03:04:09.531,568.669,16.265
109,VTGS,VCC-B,44431,2020-01-09 02:56:48.623,2020-01-09 03:05:31.192,522.569,11.165
110,ODUGS,VCC-B,44431,2020-01-09 02:56:49.599,2020-01-09 03:06:27.789,578.19,17.604
111,UVAGS,VCC-B,44431,2020-01-09 02:57:04.763,2020-01-09 03:06:05.800,541.037,12.608
112,WFF,VCC-B,44431,2020-01-09 02:57:09.893,2020-01-09 03:06:44.380,574.487,17.236
113,VTGS,VCC-C,44430,2020-01-09 03:36:23.744,2020-01-09 03:46:38.996,615.252,31.134
114,UVAGS,VCC-C,44430,2020-01-09 03:36:46.270,2020-01-09 03:47:08.881,622.611,34.449
115,ODUGS,VCC-C,44430,2020-01-09 03:36:46.767,2020-01-09 03:47:22.211,635.444,51.701
116,WFF,VCC-C,44430,2020-01-09 03:37:06.095,2020-01-09 03:47:38.925,632.83,49.0
117,VTGS,VCC-A,44428,2020-01-09 04:29:21.159,2020-01-09 04:40:01.721,640.562,65.063
118,UVAGS,VCC-A,44428,2020-01-09 04:29:47.462,2020-01-09 04:40:30.113,642.651,60.838
119,ODUGS,VCC-A,44428,2020-01-09 04:30:02.939,2020-01-09 04:40:37.917,634.978,40.561
120,WFF,VCC-A,44428,2020-01-09 04:30:19.935,2020-01-09 04:40:55.740,635.805,44.055
121,VTGS,VCC-B,44431,2020-01-09 04:31:54.565,2020-01-09 04:42:34.373,639.808,60.962
122,UVAGS,VCC-B,44431,2020-01-09 04:32:20.977,2020-01-09 04:43:02.760,641.783,57.17
123,ODUGS,VCC-B,44431,2020-01-09 04:32:37.132,2020-01-09 04:43:10.368,633.236,38.393
124,WFF,VCC-B,44431,2020-01-09 04:32:53.972,2020-01-09 04:43:28.270,634.298,41.701
125,VTGS,VCC-C,44430,2020-01-09 05:12:52.379,2020-01-09 05:23:01.575,609.196,24.855
126,UVAGS,VCC-C,44430,2020-01-09 05:13:19.467,2020-01-09 05:23:30.807,611.34,24.565
127,ODUGS,VCC-C,44430,2020-01-09 05:13:46.867,2020-01-09 05:23:35.744,588.877,18.253
128,WFF,VCC-C,44430,2020-01-09 05:14:00.302,2020-01-09 05:23:55.395,595.093,19.975
129,VTGS,VCC-A,44428,2020-01-09 06:07:07.900,2020-01-09 06:16:13.625,545.725,12.306
130,UVAGS,VCC-A,44428,2020-01-09 06:07:32.561,2020-01-09 06:16:46.038,553.477,12.785
131,WFF,VCC-A,44428,2020-01-09 06:08:19.396,2020-01-09 06:17:12.435,533.039,11.008
132,VTGS,VCC-B,44431,2020-01-09 06:09:44.148,2020-01-09 06:18:46.210,542.062,11.956
133,UVAGS,VCC-B,44431,2020-01-09 06:10:08.583,2020-01-09 06:19:18.832,550.249,12.457
134,WFF,VCC-B,44431,2020-01-09 06:10:55.574,2020-01-09 06:19:45.400,529.826,10.749
135,VTGS,VCC-A,44428,2020-01-09 09:22:42.227,2020-01-09 09:31:41.442,539.215,11.709
136,UVAGS,VCC-A,44428,2020-01-09 09:22:47.133,2020-01-09 09:32:14.435,567.302,14.477
137,WFF,VCC-A,44428,2020-01-09 09:23:18.899,2020-01-09 09:32:57.093,578.194,16.335
138,ODUGS,VCC-A,44428,2020-01-09 09:23:24.829,2020-01-09 09:32:45.130,560.301,13.624
139,VTGS,VCC-B,44431,2020-01-09 09:25:14.837,2020-01-09 09:34:17.431,542.594,12.039
140,UVAGS,VCC-B,44431,2020-01-09 09:25:19.755,2020-01-09 09:34:49.999,570.244,14.891
141,WFF,VCC-B,44431,2020-01-09 09:25:51.383,2020-01-09 09:35:32.502,581.119,16.85
142,ODUGS,VCC-B,44431,2020-01-09 09:25:57.223,2020-01-09 09:35:20.962,563.739,14.058
143,VTGS,VCC-C,44430,2020-01-09 10:05:34.943,2020-01-09 10:15:31.083,596.14,20.751
144,UVAGS,VCC-C,44430,2020-01-09 10:05:40.779,2020-01-09 10:15:55.688,614.909,26.367
145,WFF,VCC-C,44430,2020-01-09 10:06:11.257,2020-01-09 10:16:33.922,622.665,31.836
146,ODUGS,VCC-C,44430,2020-01-09 10:06:15.331,2020-01-09 10:16:29.388,614.057,26.059
147,VTGS,VCC-A,44428,2020-01-09 10:58:54.293,2020-01-09 11:09:32.869,638.576,58.229
148,UVAGS,VCC-A,44428,2020-01-09 10:59:02.932,2020-01-09 11:09:46.469,643.537,81.456
149,WFF,VCC-A,44428,2020-01-09 10:59:35.041,2020-01-09 11:10:15.974,640.933,75.479
150,ODUGS,VCC-A,44428,2020-01-09 10:59:36.374,2020-01-09 11:10:19.834,643.46,85.689
151,VTGS,VCC-B,44431,2020-01-09 11:01:26.776,2020-01-09 11:12:05.966,639.19,62.119
152,UVAGS,VCC-B,44431,2020-01-09 11:01:35.596,2020-01-09 11:12:19.012,643.416,86.5
153,WFF,VCC-B,44431,2020-01-09 11:02:07.873,2020-01-09 11:12:48.007,640.134,70.558
154,ODUGS,VCC-B,44431,2020-01-09 11:02:09.052,2020-01-09 11:12:52.272,643.22,88.91
155,VTGS,VCC-C,44430,2020-01-09 11:41:52.132,2020-01-09 11:52:18.320,626.188,41.819
156,UVAGS,VCC-C,44430,2020-01-09 11:42:04.980,2020-01-09 11:52:21.277,616.297,30.684
157,ODUGS,VCC-C,44430,2020-01-09 11:42:39.901,2020-01-09 11:52:51.497,611.596,28.101
158,WFF,VCC-C,44430,2020-01-09 11:42:41.983,2020-01-09 11:52:39.974,597.991,23.295
159,VTGS,VCC-A,44428,2020-01-09 12:35:55.418,2020-01-09 12:44:42.826,527.408,11.641
160,VTGS,VCC-B,44431,2020-01-09 12:38:31.120,2020-01-09 12:47:09.845,518.725,10.902
161,VTGS,VCC-C,44430,2020-01-10 02:43:54.599,2020-01-10 02:53:13.780,559.181,15.258
162,ODUGS,VCC-C,44430,2020-01-10 02:44:03.330,2020-01-10 02:54:05.119,601.789,23.742
163,UVAGS,VCC-C,44430,2020-01-10 02:44:13.157,2020-01-10 02:53:46.421,573.264,17.002
164,WFF,VCC-C,44430,2020-01-10 02:44:23.406,2020-01-10 02:54:21.663,598.257,23.091
165,VTGS,VCC-A,44428,2020-01-10 03:37:02.319,2020-01-10 03:47:39.377,637.058,58.095
166,UVAGS,VCC-A,44428,2020-01-10 03:37:26.916,2020-01-10 03:48:08.215,641.299,64.056
167,ODUGS,VCC-A,44428,2020-01-10 03:37:34.284,2020-01-10 03:48:18.707,644.423,83.984
168,WFF,VCC-A,44428,2020-01-10 03:37:52.777,2020-01-10 03:48:35.784,643.007,89.27
169,VTGS,VCC-B,44431,2020-01-10 03:39:33.499,2020-01-10 03:50:11.594,638.095,62.356
170,UVAGS,VCC-B,44431,2020-01-10 03:39:58.279,2020-01-10 03:50:40.359,642.08,68.578
171,ODUGS,VCC-B,44431,2020-01-10 03:40:06.362,2020-01-10 03:50:50.587,644.225,78.849
172,WFF,VCC-B,44431,2020-01-10 03:40:24.747,2020-01-10 03:51:07.717,642.97,84.305
173,VTGS,VCC-C,44430,2020-01-10 04:19:26.310,2020-01-10 04:29:59.071,632.761,44.424
174,UVAGS,VCC-C,44430,2020-01-10 04:19:53.133,2020-01-10 04:30:27.530,634.397,42.398
175,ODUGS,VCC-C,44430,2020-01-10 04:20:12.726,2020-01-10 04:30:34.193,621.467,29.622
176,WFF,VCC-C,44430,2020-01-10 04:20:28.694,2020-01-10 04:30:52.540,623.846,32.186
177,VTGS,VCC-A,44428,2020-01-10 05:14:10.570,2020-01-10 05:23:55.539,584.969,17.704
178,UVAGS,VCC-A,44428,2020-01-10 05:14:37.091,2020-01-10 05:24:25.904,588.813,17.874
179,ODUGS,VCC-A,44428,2020-01-10 05:15:10.190,2020-01-10 05:24:30.004,559.814,13.514
180,WFF,VCC-A,44428,2020-01-10 05:15:21.160,2020-01-10 05:24:50.891,569.731,14.978
181,VTGS,VCC-B,44431,2020-01-10 05:16:45.333,2020-01-10 05:26:26.990,581.657,17.109
182,UVAGS,VCC-B,44431,2020-01-10 05:17:11.744,2020-01-10 05:26:57.503,585.759,17.312
183,ODUGS,VCC-B,44431,2020-01-10 05:17:45.445,2020-01-10 05:27:01.528,556.083,13.099
184,WFF,VCC-B,44431,2020-01-10 05:17:56.120,2020-01-10 05:27:22.569,566.449,14.545
185,VTGS,VCC-C,44430,2020-01-10 05:57:26.366,2020-01-10 06:06:08.569,522.203,10.35
186,UVAGS,VCC-C,44430,2020-01-10 05:57:49.490,2020-01-10 06:06:42.312,532.822,10.948
187,UVAGS,VCC-A,44428,2020-01-10 08:30:24.348,2020-01-10 08:39:16.441,532.093,10.799
188,WFF,VCC-A,44428,2020-01-10 08:30:58.258,2020-01-10 08:39:59.931,541.673,11.804
189,UVAGS,VCC-B,44431,2020-01-10 08:32:56.495,2020-01-10 08:41:51.350,534.855,11.039
190,WFF,VCC-B,44431,2020-01-10 08:33:30.173,2020-01-10 08:42:34.843,544.67,12.102
191,ODUGS,VCC-B,44431,2020-01-10 08:33:36.899,2020-01-10 08:42:18.516,521.617,10.006
192,VTGS,VCC-C,44430,2020-01-10 09:12:32.106,2020-01-10 09:21:50.078,557.972,13.873
193,UVAGS,VCC-C,44430,2020-01-10 09:12:37.122,2020-01-10 09:22:20.437,583.315,17.23
194,WFF,VCC-C,44430,2020-01-10 09:13:08.159,2020-01-10 09:23:01.977,593.818,19.799
195,ODUGS,VCC-C,44430,2020-01-10 09:13:13.531,2020-01-10 09:22:52.519,578.988,16.503
196,VTGS,VCC-A,44428,2020-01-10 10:06:36.230,2020-01-10 10:16:57.608,621.378,30.63
197,UVAGS,VCC-A,44428,2020-01-10 10:06:43.114,2020-01-10 10:17:17.455,634.341,40.599
198,WFF,VCC-A,44428,2020-01-10 10:07:13.906,2020-01-10 10:17:52.250,638.344,52.134
199,ODUGS,VCC-A,44428,2020-01-10 10:07:16.846,2020-01-10 10:17:51.465,634.619,41.236
200,VTGS,VCC-B,44431,2020-01-10 10:09:07.596,2020-01-10 10:19:30.906,623.31,32.1
201,UVAGS,VCC-B,44431,2020-01-10 10:09:14.607,2020-01-10 10:19:50.226,635.619,42.816
202,WFF,VCC-B,44431,2020-01-10 10:09:45.463,2020-01-10 10:20:24.618,639.155,55.386
203,ODUGS,VCC-B,44431,2020-01-10 10:09:48.279,2020-01-10 10:20:24.228,635.949,43.637
204,VTGS,VCC-C,44430,2020-01-10 10:48:41.426,2020-01-10 10:59:20.170,638.744,85.811
205,UVAGS,VCC-C,44430,2020-01-10 10:48:51.229,2020-01-10 10:59:30.373,639.144,68.123
206,WFF,VCC-C,44430,2020-01-10 10:49:24.509,2020-01-10 10:59:56.648,632.139,49.606
207,ODUGS,VCC-C,44430,2020-01-10 10:49:24.863,2020-01-10 11:00:02.956,638.093,63.258
208,VTGS,VCC-A,44428,2020-01-10 11:43:09.398,2020-01-10 11:53:08.117,598.719,23.4
209,UVAGS,VCC-A,44428,2020-01-10 11:43:25.682,2020-01-10 11:53:04.559,578.877,17.886
210,ODUGS,VCC-A,44428,2020-01-10 11:44:02.721,2020-01-10 11:53:31.910,569.189,16.22
211,WFF,VCC-A,44428,2020-01-10 11:44:07.558,2020-01-10 11:53:15.557,547.999,13.612
212,VTGS,VCC-B,44431,2020-01-10 11:45:42.502,2020-01-10 11:55:36.687,594.185,22.051
213,UVAGS,VCC-B,44431,2020-01-10 11:45:59.243,2020-01-10 11:55:32.341,573.098,16.876
214,ODUGS,VCC-B,44431,2020-01-10 11:46:36.594,2020-01-10 11:55:59.308,562.714,15.273
215,WFF,VCC-B,44431,2020-01-10 11:46:41.814,2020-01-10 11:55:42.349,540.535,12.804
216,ODUGS,VCC-C,44430,2020-01-11 01:51:43.413,2020-01-11 02:00:32.086,528.673,11.533
217,WFF,VCC-C,44430,2020-01-11 01:52:03.884,2020-01-11 02:00:48.830,524.946,11.365
218,VTGS,VCC-A,44428,2020-01-11 02:45:00.031,2020-01-11 02:55:09.066,609.035,26.886
219,ODUGS,VCC-A,44428,2020-01-11 02:45:20.458,2020-01-11 02:55:53.604,633.146,43.643
220,UVAGS,VCC-A,44428,2020-01-11 02:45:21.908,2020-01-11 02:55:39.368,617.46,29.729
221,WFF,VCC-A,44428,2020-01-11 02:45:39.981,2020-01-11 02:56:10.260,630.279,41.634
222,VTGS,VCC-B,44431,2020-01-11 02:47:28.675,2020-01-11 02:57:41.136,612.461,28.552
223,ODUGS,VCC-B,44431,2020-01-11 02:47:50.178,2020-01-11 02:58:25.123,634.945,46.739
224,UVAGS,VCC-B,44431,2020-01-11 02:47:50.827,2020-01-11 02:58:11.265,620.438,31.574
225,WFF,VCC-B,44431,2020-01-11 02:48:09.630,2020-01-11 02:58:41.802,632.172,44.474
226,VTGS,VCC-C,44430,2020-01-11 03:26:13.078,2020-01-11 03:36:52.613,639.535,86.278
227,UVAGS,VCC-C,44430,2020-01-11 03:26:38.630,2020-01-11 03:37:21.101,642.471,87.271
228,ODUGS,VCC-C,44430,2020-01-11 03:26:50.106,2020-01-11 03:37:30.141,640.035,57.433
229,WFF,VCC-C,44430,2020-01-11 03:27:07.906,2020-01-11 03:37:47.545,639.639,62.229
230,VTGS,VCC-A,44428,2020-01-11 04:21:21.008,2020-01-11 04:31:38.299,617.291,27.714
231,UVAGS,VCC-A,44428,2020-01-11 04:21:48.147,2020-01-11 04:32:07.323,619.176,27.223
232,ODUGS,VCC-A,44428,2020-01-11 04:22:13.954,2020-01-11 04:32:12.598,598.644,20.08
233,WFF,VCC-A,44428,2020-01-11 04:22:27.988,2020-01-11 04:32:31.946,603.958,21.916
234,VTGS,VCC-B,44431,2020-01-11 04:23:53.978,2020-01-11 04:34:08.789,614.811,26.545
235,UVAGS,VCC-B,44431,2020-01-11 04:24:21.109,2020-01-11 04:34:37.900,616.791,26.141
236,ODUGS,VCC-B,44431,2020-01-11 04:24:47.557,2020-01-11 04:34:43.048,595.491,19.349
237,WFF,VCC-B,44431,2020-01-11 04:25:01.358,2020-01-11 04:35:02.514,601.156,21.137
238,VTGS,VCC-C,44430,2020-01-11 05:03:38.446,2020-01-11 05:13:02.243,563.797,14.56
239,UVAGS,VCC-C,44430,2020-01-11 05:04:04.179,2020-01-11 05:13:33.530,569.351,14.903
240,ODUGS,VCC-C,44430,2020-01-11 05:04:40.719,2020-01-11 05:13:37.255,536.536,11.285
241,WFF,VCC-C,44430,2020-01-11 05:04:49.850,2020-01-11 05:13:59.033,549.183,12.658
242,UVAGS,VCC-C,44430,2020-01-11 08:19:29.924,2020-01-11 08:28:36.878,546.954,12.288
243,WFF,VCC-C,44430,2020-01-11 08:20:02.605,2020-01-11 08:29:20.182,557.577,13.652
244,ODUGS,VCC-C,44430,2020-01-11 08:20:09.059,2020-01-11 08:29:05.747,536.688,11.336
245,VTGS,VCC-A,44428,2020-01-11 09:14:18.819,2020-01-11 09:24:09.984,591.165,19.122
246,UVAGS,VCC-A,44428,2020-01-11 09:14:24.480,2020-01-11 09:24:35.760,611.28,24.116
247,WFF,VCC-A,44428,2020-01-11 09:14:55.016,2020-01-11 09:25:14.762,619.746,28.75
248,ODUGS,VCC-A,44428,2020-01-11 09:14:59.351,2020-01-11 09:25:09.273,609.922,23.687
249,VTGS,VCC-B,44431,2020-01-11 09:16:49.229,2020-01-11 09:26:43.226,593.997,19.812
250,UVAGS,VCC-B,44431,2020-01-11 09:16:54.975,2020-01-11 09:27:08.510,613.535,25.055
251,WFF,VCC-B,44431,2020-01-11 09:17:25.489,2020-01-11 09:27:47.198,621.709,30.017
252,ODUGS,VCC-B,44431,2020-01-11 09:17:29.711,2020-01-11 09:27:42.114,612.403,24.672
253,VTGS,VCC-C,44430,2020-01-11 09:55:35.174,2020-01-11 10:06:04.841,629.667,40.768
254,UVAGS,VCC-C,44430,2020-01-11 09:55:42.840,2020-01-11 10:06:21.649,638.809,56.168
